,Date,Province,Unnamed: 0,count,mosquito,date,Dengue
336,2015-01-01,davao oriental,0,23.0,43.38782608695652,2015-01-01,18.784953431205924
337,2015-02-01,davao oriental,1,19.0,58.295263157894745,2015-02-01,24.330987301371483
338,2015-03-01,davao oriental,2,12.0,48.41666666666666,2015-03-01,11.807685013900866
339,2015-04-01,davao oriental,3,3.0,100.0,2015-04-01,10.913163421938679
340,2015-05-01,davao oriental,4,1.0,100.0,2015-05-01,10.19754614836893
341,2015-06-01,davao oriental,5,22.0,47.81272727272728,2015-06-01,12.523302287470615
342,2015-07-01,davao oriental,6,51.0,51.99039215686275,2015-07-01,22.899752754231983
343,2015-08-01,davao oriental,7,54.0,49.57703703703702,2015-08-01,30.05592548992948
344,2015-09-01,davao oriental,8,53.0,59.36471698113208,2015-09-01,20.931805251915172
345,2015-10-01,davao oriental,9,37.0,52.5689189189189,2015-10-01,24.152082982979046
346,2015-11-01,davao oriental,10,36.0,56.2288888888889,2015-11-01,25.225508893333668
347,2015-12-01,davao oriental,11,24.0,45.75291666666666,2015-12-01,37.74881118080428
348,2015-01-01,dinagat islands,0,3.0,0.0,2015-01-01,9.437523593808985
349,2015-02-01,dinagat islands,1,5.0,15.2,2015-02-01,1.572920598968164
350,2015-03-01,dinagat islands,2,2.0,17.0,2015-03-01,0.786460299484082
351,2015-04-01,dinagat islands,3,,18.03636363636364,2015-04-01,6.291682395872656
352,2015-05-01,dinagat islands,4,,37.846153846153854,2015-05-01,4.718761796904492
353,2015-06-01,dinagat islands,5,,39.7743795620438,2015-06-01,1.572920598968164
354,2015-07-01,dinagat islands,6,,40.46657142857143,2015-07-01,6.291682395872656
355,2015-08-01,dinagat islands,7,15.0,28.83933333333333,2015-08-01,14.156285390713476
356,2015-09-01,dinagat islands,8,35.0,51.32599999999999,2015-09-01,7.864602994840821
357,2015-10-01,dinagat islands,9,33.0,56.27333333333333,2015-10-01,12.583364791745312
358,2015-11-01,dinagat islands,10,22.0,63.09318181818182,2015-11-01,7.864602994840821
359,2015-12-01,dinagat islands,11,22.0,62.87818181818182,2015-12-01,9.437523593808985
360,2015-01-01,eastern samar,0,4.0,26.625,2015-01-01,5.137426149499102
361,2015-02-01,eastern samar,1,3.0,63.33333333333334,2015-02-01,3.853069612124326
362,2015-03-01,eastern samar,2,3.0,50.0,2015-03-01,1.926534806062163
363,2015-04-01,eastern samar,3,,21.845,2015-04-01,1.0702971144789795
364,2015-05-01,eastern samar,4,,26.678461538461537,2015-05-01,2.140594228957959
365,2015-06-01,eastern samar,5,,33.76658333333333,2015-06-01,5.779604418186489
366,2015-07-01,eastern samar,6,,38.02179775280899,2015-07-01,8.34831749293604
367,2015-08-01,eastern samar,7,,42.79937500000001,2015-08-01,10.488911721893999
368,2015-09-01,eastern samar,8,,39.22801075268818,2015-09-01,5.779604418186489
369,2015-10-01,eastern samar,9,,39.04092857142857,2015-10-01,8.776436338727631
370,2015-11-01,eastern samar,10,,39.79014925373134,2015-11-01,16.910694408767874
371,2015-12-01,eastern samar,11,1.0,18.52,2015-12-01,5.779604418186489
372,2015-01-01,guimaras,0,,35.849642857142854,2015-01-01,4.008865319306123
373,2015-02-01,guimaras,1,,30.92857142857143,2015-02-01,0.5726950456151604
374,2015-03-01,guimaras,2,,34.17948717948718,2015-03-01,2.863475228075802
375,2015-04-01,guimaras,3,,18.73583333333333,2015-04-01,0.5726950456151604
376,2015-05-01,guimaras,4,,29.16666666666667,2015-05-01,4.581560364921283
377,2015-06-01,guimaras,5,,51.56169230769231,2015-06-01,8.590425684227405
378,2015-07-01,guimaras,6,,53.531648936170214,2015-07-01,18.89893650530029
379,2015-08-01,guimaras,7,,43.61898550724639,2015-08-01,26.343972098297378
380,2015-09-01,guimaras,8,,35.452177419354854,2015-09-01,15.462766231609331
381,2015-10-01,guimaras,9,30.0,30.746333333333343,2015-10-01,14.89007118599417
382,2015-11-01,guimaras,10,40.0,23.729499999999994,2015-11-01,12.599291003533528
383,2015-12-01,guimaras,11,18.0,15.323888888888884,2015-12-01,9.735815775457727
384,2015-01-01,ifugao,0,44.0,19.32386363636364,2015-01-01,4.437826056942239
385,2015-02-01,ifugao,1,43.0,16.767441860465116,2015-02-01,2.958550704628159
386,2015-03-01,ifugao,2,34.0,11.882352941176471,2015-03-01,2.4654589205234663
387,2015-04-01,ifugao,3,4.0,12.0,2015-04-01,3.4516424887328525
388,2015-05-01,ifugao,4,4.0,17.0,2015-05-01,4.437826056942239
389,2015-06-01,ifugao,5,,19.350909090909084,2015-06-01,6.903284977465705
390,2015-07-01,ifugao,6,24.0,23.044583333333332,2015-07-01,71.49830869518051
391,2015-08-01,ifugao,7,30.0,36.05733333333333,2015-08-01,91.71507184347294
392,2015-09-01,ifugao,8,32.0,37.8409375,2015-09-01,107.49400893482311
393,2015-10-01,ifugao,9,26.0,37.27692307692307,2015-10-01,71.49830869518051
394,2015-11-01,ifugao,10,24.0,31.799166666666665,2015-11-01,42.40589343300362
395,2015-12-01,ifugao,11,20.0,32.753,2015-12-01,16.272028875454875
396,2015-01-01,ilocos norte,0,4.0,35.41750000000001,2015-01-01,12.477216434180153
397,2015-02-01,ilocos norte,1,5.0,9.6,2015-02-01,4.721108921041139
398,2015-03-01,ilocos norte,2,3.0,6.333333333333332,2015-03-01,4.889719953935466
399,2015-04-01,ilocos norte,3,1.0,20.83,2015-04-01,5.395553052618445
400,2015-05-01,ilocos norte,4,,35.0,2015-05-01,8.093329578927667
401,2015-06-01,ilocos norte,5,2.0,98.21,2015-06-01,20.233323947319168
402,2015-07-01,ilocos norte,6,68.0,36.180147058823536,2015-07-01,47.548311276200046
403,2015-08-01,ilocos norte,7,86.0,44.15686046511628,2015-08-01,129.32466222994836
404,2015-09-01,ilocos norte,8,97.0,43.217628865979385,2015-09-01,123.59188711154125
405,2015-10-01,ilocos norte,9,72.0,34.46069444444444,2015-10-01,111.28328171025542
406,2015-11-01,ilocos norte,10,74.0,35.88729729729729,2015-11-01,49.065810572248985
407,2015-12-01,ilocos norte,11,69.0,34.21942028985508,2015-12-01,16.86110328943264
408,2015-01-01,ilocos sur,0,3.0,28.236666666666665,2015-01-01,9.859816607411103
409,2015-02-01,ilocos sur,1,1.0,67.0,2015-02-01,6.5248786372573475
410,2015-03-01,ilocos sur,2,,31.37183333333333,2015-03-01,3.189940667103592
411,2015-04-01,ilocos sur,3,,22.06083333333333,2015-04-01,6.959870546407837
412,2015-05-01,ilocos sur,4,,27.0,2015-05-01,6.814873243357674
413,2015-06-01,ilocos sur,5,3.0,11.573333333333332,2015-06-01,27.11449567038053
414,2015-07-01,ilocos sur,6,24.0,25.065,2015-07-01,57.563929310914816
415,2015-08-01,ilocos sur,7,50.0,39.9762,2015-08-01,105.99302852966935
416,2015-09-01,ilocos sur,8,70.0,42.896714285714296,2015-09-01,131.22255926039776
417,2015-10-01,ilocos sur,9,41.0,39.55219512195123,2015-10-01,92.65327664905433
418,2015-11-01,ilocos sur,10,44.0,30.14227272727273,2015-11-01,55.823961674312855
419,2015-12-01,ilocos sur,11,34.0,28.92235294117648,2015-12-01,29.579449822233308
420,2015-01-01,iloilo,0,27.0,38.41666666666666,2015-01-01,4.235839818152461
421,2015-02-01,iloilo,1,25.0,28.6,2015-02-01,4.361656842454019
422,2015-03-01,iloilo,2,9.0,23.0,2015-03-01,3.522876680443631
423,2015-04-01,iloilo,3,,18.73583333333333,2015-04-01,2.809913542734801
424,2015-05-01,iloilo,4,,29.16666666666667,2015-05-01,3.355120648041553
425,2015-06-01,iloilo,5,1.0,95.83,2015-06-01,5.6617660935701215
426,2015-07-01,iloilo,6,7.0,78.00428571428571,2015-07-01,20.25654091255088
427,2015-08-01,iloilo,7,42.0,37.11595238095239,2015-08-01,18.914492653334257
428,2015-09-01,iloilo,8,58.0,33.43706896551725,2015-09-01,19.711333807244127
429,2015-10-01,iloilo,9,38.0,29.738947368421048,2015-10-01,16.649786215906207
430,2015-11-01,iloilo,10,41.0,28.412195121951214,2015-11-01,12.455885405854266
431,2015-12-01,iloilo,11,26.0,22.56307692307692,2015-12-01,7.465143441892456
432,2015-01-01,isabela,0,4.0,56.88500000000001,2015-01-01,11.483678743145875
433,2015-02-01,isabela,1,2.0,24.5,2015-02-01,6.902757714459269
434,2015-03-01,isabela,2,2.0,24.5,2015-03-01,6.902757714459269
435,2015-04-01,isabela,3,,20.85,2015-04-01,7.279271771611593
436,2015-05-01,isabela,4,,35.0,2015-05-01,15.87634274325632
437,2015-06-01,isabela,5,,42.290689655172415,2015-06-01,33.88626514370914
438,2015-07-01,isabela,6,9.0,21.052222222222227,2015-07-01,58.296926515751466
439,2015-08-01,isabela,7,19.0,16.05263157894737,2015-08-01,64.50940845876481
440,2015-09-01,isabela,8,17.0,16.92294117647059,2015-09-01,46.624990744029425
441,2015-10-01,isabela,9,49.0,40.53816326530613,2015-10-01,39.22021428670039
442,2015-11-01,isabela,10,67.0,40.63850746268656,2015-11-01,24.285156686324882
443,2015-12-01,isabela,11,36.0,39.02388888888889,2015-12-01,1.882570285761619
444,2015-01-01,kalinga,0,,32.965112781954886,2015-01-01,12.224938875305625
445,2015-02-01,kalinga,1,3.0,22.86,2015-02-01,12.224938875305625
446,2015-03-01,kalinga,2,2.0,44.645,2015-03-01,10.344179048335528
447,2015-04-01,kalinga,3,1.0,0.0,2015-04-01,11.284558961820576
448,2015-05-01,kalinga,4,2.0,26.0,2015-05-01,23.039307880383678
449,2015-06-01,kalinga,5,1.0,0.0,2015-06-01,149.99059620086516
450,2015-07-01,kalinga,6,15.0,58.724,2015-07-01,247.79010720331016
451,2015-08-01,kalinga,7,14.0,43.771428571428565,2015-08-01,325.84164002256915
452,2015-09-01,kalinga,8,14.0,74.32000000000002,2015-09-01,164.56648485988342
453,2015-10-01,kalinga,9,11.0,44.24,2015-10-01,147.63964641715253
454,2015-11-01,kalinga,10,10.0,20.169,2015-11-01,60.18431446304307
455,2015-12-01,kalinga,11,6.0,12.943333333333333,2015-12-01,68.64773368440851
456,2015-01-01,la union,0,,21.99383333333333,2015-01-01,20.339336403725657
457,2015-02-01,la union,1,2.0,72.0,2015-02-01,10.169668201862828
458,2015-03-01,la union,2,2.0,67.0,2015-03-01,5.720438363547841
459,2015-04-01,la union,3,2.0,0.0,2015-04-01,7.627251151397122
460,2015-05-01,la union,4,4.0,0.5,2015-05-01,16.77995253307367
461,2015-06-01,la union,5,1.0,0.0,2015-06-01,48.43304481137172
462,2015-07-01,la union,6,35.0,36.95371428571429,2015-07-01,115.17149238609653
463,2015-08-01,la union,7,46.0,39.47108695652174,2015-08-01,207.96971472809486
464,2015-09-01,la union,8,46.0,29.88347826086957,2015-09-01,117.2054260264691
465,2015-10-01,la union,9,43.0,31.00651162790697,2015-10-01,48.941528221464864
466,2015-11-01,la union,10,48.0,30.97333333333333,2015-11-01,34.95823444390347
467,2015-12-01,la union,11,39.0,18.509743589743593,2015-12-01,20.339336403725657
468,2015-01-01,laguna,0,37.0,21.031351351351358,2015-01-01,15.58442756552461
469,2015-02-01,laguna,1,44.0,18.295454545454547,2015-02-01,9.785570796957314
470,2015-03-01,laguna,2,13.0,6.0,2015-03-01,7.116778761423501
471,2015-04-01,laguna,3,,23.33333333333333,2015-04-01,5.10694772231779
472,2015-05-01,laguna,4,,32.69230769230769,2015-05-01,3.393649131604725
473,2015-06-01,laguna,5,66.0,27.10833333333333,2015-06-01,1.6144544412488497
474,2015-07-01,laguna,6,117.0,23.167179487179485,2015-07-01,13.83818092499014
475,2015-08-01,laguna,7,121.0,23.985454545454555,2015-08-01,25.238206163196303
476,2015-09-01,laguna,8,153.0,19.56973856209149,2015-09-01,40.39430908104265
477,2015-10-01,laguna,9,105.0,24.332380952380962,2015-10-01,62.89782710906233
478,2015-11-01,laguna,10,86.0,24.627209302325586,2015-11-01,46.127269749967134
479,2015-12-01,laguna,11,76.0,21.44434210526316,2015-12-01,20.065362341235705
480,2015-01-01,lanao del norte,0,3.0,25.20333333333333,2015-01-01,8.145136519357457
481,2015-02-01,lanao del norte,1,,46.39101265822785,2015-02-01,8.43953904415351
482,2015-03-01,lanao del norte,2,1.0,58.0,2015-03-01,5.593647971125001
483,2015-04-01,lanao del norte,3,,8.9625,2015-04-01,2.845891073028509
484,2015-05-01,lanao del norte,4,3.0,23.33333333333333,2015-05-01,4.023501172212719
485,2015-06-01,lanao del norte,5,4.0,43.72,2015-06-01,7.2619289449692985
486,2015-07-01,lanao del norte,6,8.0,66.0025,2015-07-01,9.715283318269737
487,2015-08-01,lanao del norte,7,26.0,62.10461538461539,2015-08-01,10.991027592385965
488,2015-09-01,lanao del norte,8,35.0,55.432571428571435,2015-09-01,12.659308566230264
489,2015-10-01,lanao del norte,9,27.0,40.072222222222216,2015-10-01,13.051845265958335
490,2015-11-01,lanao del norte,10,26.0,40.866923076923094,2015-11-01,19.823103336267547
491,2015-12-01,lanao del norte,11,17.0,55.57117647058825,2015-12-01,18.35109071228728
492,2015-01-01,lanao del sur,0,,47.161952662721895,2015-01-01,0.09565451121023044
493,2015-02-01,lanao del sur,1,,45.26228426395939,2015-02-01,0.0
494,2015-03-01,lanao del sur,2,,42.27612499999999,2015-03-01,0.0
495,2015-04-01,lanao del sur,3,,8.9625,2015-04-01,0.0
496,2015-05-01,lanao del sur,4,,27.91666666666667,2015-05-01,0.0
497,2015-06-01,lanao del sur,5,,44.66625,2015-06-01,0.0
498,2015-07-01,lanao del sur,6,7.0,29.322857142857146,2015-07-01,0.0
499,2015-08-01,lanao del sur,7,5.0,29.148000000000003,2015-08-01,0.0
500,2015-09-01,lanao del sur,8,13.0,24.215384615384608,2015-09-01,0.0
501,2015-10-01,lanao del sur,9,3.0,0.0,2015-10-01,0.0
502,2015-11-01,lanao del sur,10,,44.70533333333334,2015-11-01,0.09565451121023044
503,2015-12-01,lanao del sur,11,,50.16209090909091,2015-12-01,0.0
504,2015-01-01,leyte,0,16.0,44.940625,2015-01-01,4.118431863849727
505,2015-02-01,leyte,1,14.0,29.10571428571429,2015-02-01,2.9490005938677055
506,2015-03-01,leyte,2,8.0,30.5,2015-03-01,2.593086729090569
507,2015-04-01,leyte,3,,21.59588235294117,2015-04-01,1.525345134759158
508,2015-05-01,leyte,4,,26.678461538461537,2015-05-01,0.8135174052048844
509,2015-06-01,leyte,5,50.0,35.1846,2015-06-01,0.6101380539036633
510,2015-07-01,leyte,6,88.0,37.54659090909092,2015-07-01,4.067587026024421
511,2015-08-01,leyte,7,69.0,45.278840579710156,2015-08-01,3.4574489721207584
512,2015-09-01,leyte,8,99.0,37.471515151515156,2015-09-01,3.7116731612472846
513,2015-10-01,leyte,9,73.0,37.13849315068493,2015-10-01,8.745312105952507
514,2015-11-01,leyte,10,56.0,37.336964285714295,2015-11-01,10.880795294615329
515,2015-12-01,leyte,11,49.0,38.29714285714286,2015-12-01,4.677725079928085
516,2015-01-01,maguindanao,0,,45.91305194805194,2015-01-01,3.595821519702727
517,2015-02-01,maguindanao,1,,52.51059210526318,2015-02-01,3.188747385396758
518,2015-03-01,maguindanao,2,,47.31666666666667,2015-03-01,3.188747385396758
519,2015-04-01,maguindanao,3,,25.2,2015-04-01,3.4601301416007373
520,2015-05-01,maguindanao,4,,28.363636363636363,2015-05-01,2.9852103182437735
521,2015-06-01,maguindanao,5,,50.22245614035089,2015-06-01,4.138587032110686
522,2015-07-01,maguindanao,6,9.0,39.584444444444436,2015-07-01,5.359809435028593
523,2015-08-01,maguindanao,7,4.0,22.72,2015-08-01,3.3922844525497426
524,2015-09-01,maguindanao,8,2.0,33.76,2015-09-01,3.256593074447753
525,2015-10-01,maguindanao,9,,50.465983606557366,2015-10-01,4.817043922620634
526,2015-11-01,maguindanao,10,,51.93032258064518,2015-11-01,4.138587032110686
527,2015-12-01,maguindanao,11,,51.13421875,2015-12-01,5.359809435028593
528,2015-01-01,marinduque,0,19.0,33.0,2015-01-01,2.9848073306868046
529,2015-02-01,marinduque,1,31.0,30.993225806451612,2015-02-01,0.8528020944819441
530,2015-03-01,marinduque,2,18.0,36.0,2015-03-01,1.7056041889638882
531,2015-04-01,marinduque,3,3.0,21.0,2015-04-01,0.8528020944819441
532,2015-05-01,marinduque,4,4.0,33.75,2015-05-01,0.0
533,2015-06-01,marinduque,5,26.0,33.34423076923076,2015-06-01,2.1320052362048605
534,2015-07-01,marinduque,6,53.0,53.45132075471697,2015-07-01,7.248817803096525
535,2015-08-01,marinduque,7,43.0,51.994883720930225,2015-08-01,14.924036653434023
536,2015-09-01,marinduque,8,56.0,39.84428571428572,2015-09-01,45.19851100754304
537,2015-10-01,marinduque,9,48.0,35.99249999999999,2015-10-01,13.218432464470133
538,2015-11-01,marinduque,10,55.0,37.246,2015-11-01,5.969614661373609
539,2015-12-01,marinduque,11,39.0,26.257948717948718,2015-12-01,4.264010472409721
540,2015-01-01,masbate,0,42.0,55.265952380952385,2015-01-01,1.0085242712571703
541,2015-02-01,masbate,1,45.0,49.88888888888889,2015-02-01,1.0085242712571703
542,2015-03-01,masbate,2,16.0,48.5625,2015-03-01,0.560291261809539
543,2015-04-01,masbate,3,4.0,16.7075,2015-04-01,0.3361747570857234
544,2015-05-01,masbate,4,,13.126153846153846,2015-05-01,0.6723495141714468
545,2015-06-01,masbate,5,,34.43052631578947,2015-06-01,0.6723495141714468
546,2015-07-01,masbate,6,4.0,52.94,2015-07-01,1.3446990283428937
547,2015-08-01,masbate,7,13.0,49.709230769230786,2015-08-01,3.025572813771511
548,2015-09-01,masbate,8,26.0,58.89115384615384,2015-09-01,4.034097085028681
549,2015-10-01,masbate,9,26.0,54.28038461538462,2015-10-01,5.266737861009667
550,2015-11-01,masbate,10,26.0,38.492692307692316,2015-11-01,3.9220388326667734
551,2015-12-01,masbate,11,29.0,35.118620689655174,2015-12-01,4.146155337390589
552,2015-01-01,misamis occidental,0,,47.20176136363636,2015-01-01,14.780959466955421
553,2015-02-01,misamis occidental,1,,44.90882075471698,2015-02-01,9.632535382959713
554,2015-03-01,misamis occidental,2,,43.189294117647066,2015-03-01,9.964691775475565
555,2015-04-01,misamis occidental,3,,16.15,2015-04-01,7.473518831606674
556,2015-05-01,misamis occidental,4,1.0,0.0,2015-05-01,7.1413624390908215
557,2015-06-01,misamis occidental,5,4.0,0.0,2015-06-01,7.473518831606674
558,2015-07-01,misamis occidental,6,24.0,39.2425,2015-07-01,11.625473738054826
559,2015-08-01,misamis occidental,7,36.0,37.78972222222222,2015-08-01,14.614881270697495
560,2015-09-01,misamis occidental,8,38.0,49.96815789473686,2015-09-01,17.106054214566388
561,2015-10-01,misamis occidental,9,25.0,41.6536,2015-10-01,17.770366999598092
562,2015-11-01,misamis occidental,10,17.0,46.78705882352941,2015-11-01,12.788021111860308
563,2015-12-01,misamis occidental,11,11.0,48.99454545454545,2015-12-01,18.26860158837187
564,2015-01-01,misamis oriental,0,12.0,67.7675,2015-01-01,29.850574543660137
565,2015-02-01,misamis oriental,1,12.0,78.75,2015-02-01,26.271062392814382
566,2015-03-01,misamis oriental,2,3.0,68.0,2015-03-01,17.1305224361904
567,2015-04-01,misamis oriental,3,,8.9625,2015-04-01,11.505574770575642
568,2015-05-01,misamis oriental,4,4.0,35.5,2015-05-01,9.01270023695092
569,2015-06-01,misamis oriental,5,1.0,22.0,2015-06-01,10.355017293518078
570,2015-07-01,misamis oriental,6,34.0,56.669411764705885,2015-07-01,16.043884818969367
571,2015-08-01,misamis oriental,7,38.0,54.784210526315796,2015-08-01,17.833640894392246
572,2015-09-01,misamis oriental,8,44.0,53.8784090909091,2015-09-01,24.6730658969011
573,2015-10-01,misamis oriental,9,31.0,52.23064516129031,2015-10-01,28.252578047746855
574,2015-11-01,misamis oriental,10,31.0,48.59193548387098,2015-11-01,35.34768248960184
575,2015-12-01,misamis oriental,11,18.0,50.165555555555535,2015-12-01,30.489773142025452
576,2015-01-01,mountain province,0,18.0,26.861666666666665,2015-01-01,3.234361860404942
577,2015-02-01,mountain province,1,21.0,13.428571428571427,2015-02-01,0.6468723720809884
578,2015-03-01,mountain province,2,15.0,19.706666666666667,2015-03-01,2.5874894883239534
579,2015-04-01,mountain province,3,3.0,20.33333333333333,2015-04-01,0.0
580,2015-05-01,mountain province,4,3.0,52.0,2015-05-01,3.8812342324859306
581,2015-06-01,mountain province,5,6.0,28.90333333333333,2015-06-01,71.15596092890873
582,2015-07-01,mountain province,6,37.0,26.922432432432434,2015-07-01,155.2493692994372
583,2015-08-01,mountain province,7,27.0,28.6837037037037,2015-08-01,68.56847144058477
584,2015-09-01,mountain province,8,26.0,31.319615384615393,2015-09-01,70.50908855682773
585,2015-10-01,mountain province,9,20.0,29.11000000000001,2015-10-01,81.50591888220454
586,2015-11-01,mountain province,10,22.0,35.87727272727272,2015-11-01,30.403001487806456
587,2015-12-01,mountain province,11,22.0,30.315454545454553,2015-12-01,8.409340837052849
588,2015-01-01,negros occidental,0,1.0,100.0,2015-01-01,3.301585807234461
589,2015-02-01,negros occidental,1,,35.346153846153854,2015-02-01,2.6478064394652607
590,2015-03-01,negros occidental,2,,34.17948717948718,2015-03-01,2.3209167555806607
591,2015-04-01,negros occidental,3,,18.73583333333333,2015-04-01,2.0920939768614404
592,2015-05-01,negros occidental,4,,29.16666666666667,2015-05-01,2.3209167555806607
593,2015-06-01,negros occidental,5,,51.56169230769231,2015-06-01,3.988054143392121
594,2015-07-01,negros occidental,6,,53.531648936170214,2015-07-01,11.833406556622522
595,2015-08-01,negros occidental,7,,44.987133757961786,2015-08-01,19.940270716960605
596,2015-09-01,negros occidental,8,21.0,38.378571428571426,2015-09-01,19.515314127910624
597,2015-10-01,negros occidental,9,19.0,34.50263157894737,2015-10-01,19.123046507249104
598,2015-11-01,negros occidental,10,21.0,34.49904761904762,2015-11-01,15.429193079353123
599,2015-12-01,negros occidental,11,13.0,26.89615384615385,2015-12-01,10.983493378522562
600,2015-01-01,negros oriental,0,25.0,34.44,2015-01-01,9.520330333322262
601,2015-02-01,negros oriental,1,25.0,32.36,2015-02-01,7.232499012911486
602,2015-03-01,negros oriental,2,15.0,21.93333333333333,2015-03-01,3.2472444547765855
603,2015-04-01,negros oriental,3,1.0,28.0,2015-04-01,3.985254558134901
604,2015-05-01,negros oriental,4,2.0,61.5,2015-05-01,3.3948464754482486
605,2015-06-01,negros oriental,5,3.0,58.84,2015-06-01,5.682677795859025
606,2015-07-01,negros oriental,6,23.0,59.01999999999998,2015-07-01,9.298927302314768
607,2015-08-01,negros oriental,7,21.0,64.73619047619049,2015-08-01,20.590481883696988
608,2015-09-01,negros oriental,8,29.0,65.13241379310344,2015-09-01,27.084970793250157
609,2015-10-01,negros oriental,9,14.0,60.941428571428574,2015-10-01,26.273159679556013
610,2015-11-01,negros oriental,10,15.0,49.60866666666667,2015-11-01,25.977955638212684
611,2015-12-01,negros oriental,11,12.0,65.67166666666667,2015-12-01,22.21410411108528
612,2015-01-01,northern samar,0,,41.124770642201845,2015-01-01,0.7902901787478327
613,2015-02-01,northern samar,1,,40.41223880597015,2015-02-01,4.741741072486996
614,2015-03-01,northern samar,2,,39.5827397260274,2015-03-01,2.686986607742631
615,2015-04-01,northern samar,3,,17.361739130434785,2015-04-01,1.4225223217460987
616,2015-05-01,northern samar,4,,27.126153846153844,2015-05-01,0.31611607149913307
617,2015-06-01,northern samar,5,10.0,20.972,2015-06-01,0.0
618,2015-07-01,northern samar,6,12.0,28.16083333333333,2015-07-01,1.5805803574956654
619,2015-08-01,northern samar,7,10.0,41.908,2015-08-01,1.7386383932452318
620,2015-09-01,northern samar,8,8.0,36.25,2015-09-01,1.8966964289947983
621,2015-10-01,northern samar,9,11.0,52.45727272727272,2015-10-01,3.1611607149913308
622,2015-11-01,northern samar,10,7.0,58.17571428571429,2015-11-01,9.95765625222269
623,2015-12-01,northern samar,11,2.0,60.0,2015-12-01,1.4225223217460987
624,2015-01-01,nueva ecija,0,9.0,28.551111111111112,2015-01-01,5.624085214651811
625,2015-02-01,nueva ecija,1,10.0,11.2,2015-02-01,3.950803663185156
626,2015-03-01,nueva ecija,2,5.0,14.8,2015-03-01,3.3465631029333087
627,2015-04-01,nueva ecija,3,,32.111111111111114,2015-04-01,2.8817626719703493
628,2015-05-01,nueva ecija,4,,34.416666666666664,2015-05-01,2.324002154814798
629,2015-06-01,nueva ecija,5,42.0,11.343571428571426,2015-06-01,3.067682844355533
630,2015-07-01,nueva ecija,6,80.0,35.922625,2015-07-01,14.12993310127397
631,2015-08-01,nueva ecija,7,70.0,37.62571428571428,2015-08-01,44.62084137244412
632,2015-09-01,nueva ecija,8,71.0,33.887605633802806,2015-09-01,41.59963857118488
633,2015-10-01,nueva ecija,9,61.0,30.79934426229508,2015-10-01,54.10277016408849
634,2015-11-01,nueva ecija,10,54.0,29.586666666666666,2015-11-01,43.59828042432561
635,2015-12-01,nueva ecija,11,25.0,30.6924,2015-12-01,25.88938400463685
636,2015-01-01,nueva vizcaya,0,,25.268720930232558,2015-01-01,16.36129271900364
637,2015-02-01,nueva vizcaya,1,,20.341176470588234,2015-02-01,9.28613911078585
638,2015-03-01,nueva vizcaya,2,,18.880645161290325,2015-03-01,10.39163186206988
639,2015-04-01,nueva vizcaya,3,,27.444444444444446,2015-04-01,4.421971005136119
640,2015-05-01,nueva vizcaya,4,,27.466666666666665,2015-05-01,6.632956507704178
641,2015-06-01,nueva vizcaya,5,,37.20857142857143,2015-06-01,14.813602867205999
642,2015-07-01,nueva vizcaya,6,,28.96968253968254,2015-07-01,47.09399120469967
643,2015-08-01,nueva vizcaya,7,11.0,51.18636363636365,2015-08-01,111.87586642994381
644,2015-09-01,nueva vizcaya,8,17.0,57.88117647058823,2015-09-01,129.3426519002315
645,2015-10-01,nueva vizcaya,9,10.0,64.36800000000001,2015-10-01,99.27324906530588
646,2015-11-01,nueva vizcaya,10,12.0,63.01333333333333,2015-11-01,65.00297377550095
647,2015-12-01,nueva vizcaya,11,4.0,82.30250000000002,2015-12-01,6.1907594071905665
648,2015-01-01,occidental mindoro,0,2.0,0.0,2015-01-01,5.129109955807589
649,2015-02-01,occidental mindoro,1,11.0,44.81818181818182,2015-02-01,4.923945557575285
650,2015-03-01,occidental mindoro,2,5.0,37.2,2015-03-01,4.103287964646071
651,2015-04-01,occidental mindoro,3,2.0,45.5,2015-04-01,1.0258219911615178
652,2015-05-01,occidental mindoro,4,,27.53333333333333,2015-05-01,4.308452362878374
653,2015-06-01,occidental mindoro,5,14.0,30.06142857142857,2015-06-01,17.644138247978105
654,2015-07-01,occidental mindoro,6,34.0,41.650588235294116,2015-07-01,17.438973849745803
655,2015-08-01,occidental mindoro,7,38.0,46.040789473684214,2015-08-01,22.157755009088785
656,2015-09-01,occidental mindoro,8,33.0,51.60878787878787,2015-09-01,16.20798746035198
657,2015-10-01,occidental mindoro,9,31.0,41.6858064516129,2015-10-01,12.309863893938214
658,2015-11-01,occidental mindoro,10,21.0,27.939999999999994,2015-11-01,9.027233522221357
659,2015-12-01,occidental mindoro,11,13.0,19.37538461538461,2015-12-01,7.796247132827535
660,2015-01-01,oriental mindoro,0,,27.37073333333333,2015-01-01,2.369502605860491
661,2015-02-01,oriental mindoro,1,12.0,18.08333333333333,2015-02-01,6.042231644944251
662,2015-03-01,oriental mindoro,2,8.0,16.0,2015-03-01,4.3835798208419074
663,2015-04-01,oriental mindoro,3,,21.6875,2015-04-01,2.1325523452744415
664,2015-05-01,oriental mindoro,4,,27.53333333333333,2015-05-01,1.6586518241023436
665,2015-06-01,oriental mindoro,5,26.0,21.516153846153845,2015-06-01,1.8956020846883925
666,2015-07-01,oriental mindoro,6,41.0,40.31463414634147,2015-07-01,4.502054951134933
667,2015-08-01,oriental mindoro,7,32.0,37.751875,2015-08-01,10.42581146578616
